image_name,cell_id,mean_intensity,std_intensity,edge_density
download (5).jpeg,55,146.68716577540107,40.13374693159499,0.30213903743315507
download (5).jpeg,56,157.97860962566844,32.20546624132105,0.14705882352941177
download (5).jpeg,57,151.89304812834226,17.809878434545773,0.2540106951871658
download (5).jpeg,58,109.51069518716578,50.73453657146178,0.32620320855614976
download (5).jpeg,59,76.31818181818181,35.03203790984297,0.3502673796791444
download (5).jpeg,60,106.52941176470588,42.80284289094624,0.3342245989304813
download (5).jpeg,61,113.22459893048128,54.17255885465014,0.3609625668449198
download (5).jpeg,62,133.85294117647058,42.20224136040004,0.3689839572192513
download (5).jpeg,63,112.97326203208556,40.992164786104254,0.36363636363636365
download (5).jpeg,64,128.89304812834226,34.524025654512045,0.3663101604278075
download.jpeg,1,84.9560606060606,41.41255346487554,0.3303030303030303
download.jpeg,2,97.55454545454545,42.964591417846385,0.35454545454545455
download.jpeg,3,96.68030303030304,47.74219821936631,0.3181818181818182
download.jpeg,4,120.44242424242424,43.092233922437565,0.3787878787878788
download.jpeg,5,78.53030303030303,42.25679780241557,0.3106060606060606
download.jpeg,6,77.81666666666666,29.318801927511405,0.3712121212121212
download.jpeg,7,69.75,30.912676374038863,0.31212121212121213
download.jpeg,8,85.97121212121212,41.275799150355155,0.3621212121212121
download.jpeg,9,84.43333333333334,39.626209314624894,0.3242424242424242
download.jpeg,10,91.57575757575758,42.29881458546055,0.30606060606060603
download.jpeg,11,92.62727272727273,46.0617225741871,0.3106060606060606
download.jpeg,12,96.81666666666666,31.634628529859842,0.31666666666666665
download.jpeg,13,89.96363636363637,49.94076987660251,0.3181818181818182
download.jpeg,14,90.69848484848485,36.12258167400587,0.36666666666666664
download.jpeg,15,71.2469696969697,34.62335750265502,0.31363636363636366
download.jpeg,16,67.72424242424242,37.34604380737594,0.29545454545454547
download.jpeg,17,65.31060606060606,34.0990385929871,0.3090909090909091
download.jpeg,18,83.03181818181818,40.19932028330416,0.3015151515151515
download.jpeg,19,75.31818181818181,36.32915979264686,0.2803030303030303
download.jpeg,20,84.30151515151515,23.375492167395155,0.29393939393939394
download.jpeg,21,96.76212121212122,52.627819193618656,0.2878787878787879
download.jpeg,22,82.8409090909091,37.50879281671823,0.34545454545454546
download.jpeg,23,59.49545454545454,25.894979809585543,0.25
